pair_id,seed,before_experiment_id,after_experiment_id,before_variant,after_variant,before_pass,after_pass,hardware_transition,before_failure_class,after_failure_class,before_abort_reason,after_abort_reason,before_abort_lane,after_abort_lane,feature_key,feature_layer,feature,metric,family,lane,bit,control_bit,scope,before_value,after_value,delta,before_abs,after_abs,delta_abs,abs_improved,abs_worsened,sign_flip
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane0__dq6__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane0__dq6__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane0,dq6,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane0__dq7__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane0__dq7__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane0,dq7,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane1__dq10__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane1__dq10__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane1,dq10,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane1__dq11__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane1__dq11__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane1,dq11,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane1__dq12__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane1__dq12__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane1,dq12,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane1__dq13__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane1__dq13__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane1,dq13,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane1__dq14__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane1__dq14__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane1,dq14,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane1__dq15__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane1__dq15__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane1,dq15,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane1__dq8__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane1__dq8__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane1,dq8,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_data__lane1__dq9__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_data__lane1__dq9__ctrl_none__cells__value_ps,json_cell_count,oserdes_data,lane1,dq9,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_dqs__lane0__dqs0__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_dqs__lane0__dqs0__ctrl_none__cells__value_ps,json_cell_count,oserdes_dqs,lane0,dqs0,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__oserdes_dqs__lane1__dqs1__ctrl_none__cells__value_ps,json,json_cell_count__oserdes_dqs__lane1__dqs1__ctrl_none__cells__value_ps,json_cell_count,oserdes_dqs,lane1,dqs1,,cells,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_cell_count__reset_release_lut__all__no_bit__ctrl_none__cells__value_ps,json,json_cell_count__reset_release_lut__all__no_bit__ctrl_none__cells__value_ps,json_cell_count,reset_release_lut,all,,,cells,4.0,4.0,0.0,4.0,4.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_lane_centroid_manhattan__idelay_data__all__no_bit__ctrl_none__lane1_vs_lane0__value_ps,json,json_lane_centroid_manhattan__idelay_data__all__no_bit__ctrl_none__lane1_vs_lane0__value_ps,json_lane_centroid_manhattan,idelay_data,all,,,lane1_vs_lane0,12.5,12.5,0.0,12.5,12.5,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_lane_centroid_manhattan__iserdes_data__all__no_bit__ctrl_none__lane1_vs_lane0__value_ps,json,json_lane_centroid_manhattan__iserdes_data__all__no_bit__ctrl_none__lane1_vs_lane0__value_ps,json_lane_centroid_manhattan,iserdes_data,all,,,lane1_vs_lane0,12.5,12.5,0.0,12.5,12.5,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_lane_centroid_manhattan__oserdes_data__all__no_bit__ctrl_none__lane1_vs_lane0__value_ps,json,json_lane_centroid_manhattan__oserdes_data__all__no_bit__ctrl_none__lane1_vs_lane0__value_ps,json_lane_centroid_manhattan,oserdes_data,all,,,lane1_vs_lane0,12.5,12.5,0.0,12.5,12.5,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_lane_centroid_y_delta__idelay_data__all__no_bit__ctrl_none__lane1_minus_lane0__value_ps,json,json_lane_centroid_y_delta__idelay_data__all__no_bit__ctrl_none__lane1_minus_lane0__value_ps,json_lane_centroid_y_delta,idelay_data,all,,,lane1_minus_lane0,12.5,12.5,0.0,12.5,12.5,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_lane_centroid_y_delta__iserdes_data__all__no_bit__ctrl_none__lane1_minus_lane0__value_ps,json,json_lane_centroid_y_delta__iserdes_data__all__no_bit__ctrl_none__lane1_minus_lane0__value_ps,json_lane_centroid_y_delta,iserdes_data,all,,,lane1_minus_lane0,12.5,12.5,0.0,12.5,12.5,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_lane_centroid_y_delta__oserdes_data__all__no_bit__ctrl_none__lane1_minus_lane0__value_ps,json,json_lane_centroid_y_delta__oserdes_data__all__no_bit__ctrl_none__lane1_minus_lane0__value_ps,json_lane_centroid_y_delta,oserdes_data,all,,,lane1_minus_lane0,12.5,12.5,0.0,12.5,12.5,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_manhattan_max__cal_index_to_cntvaluein_data__all__no_bit__ctrl_none__pair__value_ps,json,json_manhattan_max__cal_index_to_cntvaluein_data__all__no_bit__ctrl_none__pair__value_ps,json_manhattan_max,cal_index_to_cntvaluein_data,all,,,pair,37.0,51.0,14.0,37.0,51.0,14.0,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_manhattan_max__cntvaluein_data_to_dqs_lut__all__no_bit__ctrl_none__pair__value_ps,json,json_manhattan_max__cntvaluein_data_to_dqs_lut__all__no_bit__ctrl_none__pair__value_ps,json_manhattan_max,cntvaluein_data_to_dqs_lut,all,,,pair,18.0,45.0,27.0,18.0,45.0,27.0,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_manhattan_median__cal_index_to_cntvaluein_data__all__no_bit__ctrl_none__pair__value_ps,json,json_manhattan_median__cal_index_to_cntvaluein_data__all__no_bit__ctrl_none__pair__value_ps,json_manhattan_median,cal_index_to_cntvaluein_data,all,,,pair,28.0,12.0,-16.0,28.0,12.0,-16.0,True,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_manhattan_median__cntvaluein_data_to_dqs_lut__all__no_bit__ctrl_none__pair__value_ps,json,json_manhattan_median__cntvaluein_data_to_dqs_lut__all__no_bit__ctrl_none__pair__value_ps,json_manhattan_median,cntvaluein_data_to_dqs_lut,all,,,pair,11.5,28.0,16.5,11.5,28.0,16.5,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_manhattan_spread__cal_index_to_cntvaluein_data__all__no_bit__ctrl_none__pair__value_ps,json,json_manhattan_spread__cal_index_to_cntvaluein_data__all__no_bit__ctrl_none__pair__value_ps,json_manhattan_spread,cal_index_to_cntvaluein_data,all,,,pair,18.0,44.0,26.0,18.0,44.0,26.0,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_manhattan_spread__cntvaluein_data_to_dqs_lut__all__no_bit__ctrl_none__pair__value_ps,json,json_manhattan_spread__cntvaluein_data_to_dqs_lut__all__no_bit__ctrl_none__pair__value_ps,json_manhattan_spread,cntvaluein_data_to_dqs_lut,all,,,pair,16.0,42.0,26.0,16.0,42.0,26.0,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__calibration_index_lut__all__no_bit__ctrl_none__sites__value_ps,json,json_site_x_spread__calibration_index_lut__all__no_bit__ctrl_none__sites__value_ps,json_site_x_spread,calibration_index_lut,all,,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_0__sites__value_ps,json,json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_0__sites__value_ps,json_site_x_spread,cntvaluein_data_lut,all,,0,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_1__sites__value_ps,json,json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_1__sites__value_ps,json_site_x_spread,cntvaluein_data_lut,all,,1,sites,7.0,5.0,-2.0,7.0,5.0,-2.0,True,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_2__sites__value_ps,json,json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_2__sites__value_ps,json_site_x_spread,cntvaluein_data_lut,all,,2,sites,6.0,5.0,-1.0,6.0,5.0,-1.0,True,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_3__sites__value_ps,json,json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_3__sites__value_ps,json_site_x_spread,cntvaluein_data_lut,all,,3,sites,7.0,1.0,-6.0,7.0,1.0,-6.0,True,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_4__sites__value_ps,json,json_site_x_spread__cntvaluein_data_lut__all__no_bit__ctrl_4__sites__value_ps,json_site_x_spread,cntvaluein_data_lut,all,,4,sites,3.0,4.0,1.0,3.0,4.0,1.0,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_0__sites__value_ps,json,json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_0__sites__value_ps,json_site_x_spread,cntvaluein_dqs_lut,all,,0,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_1__sites__value_ps,json,json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_1__sites__value_ps,json_site_x_spread,cntvaluein_dqs_lut,all,,1,sites,6.0,3.0,-3.0,6.0,3.0,-3.0,True,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_2__sites__value_ps,json,json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_2__sites__value_ps,json_site_x_spread,cntvaluein_dqs_lut,all,,2,sites,0.0,3.0,3.0,0.0,3.0,3.0,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_3__sites__value_ps,json,json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_3__sites__value_ps,json_site_x_spread,cntvaluein_dqs_lut,all,,3,sites,0.0,1.0,1.0,0.0,1.0,1.0,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_4__sites__value_ps,json,json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_4__sites__value_ps,json_site_x_spread,cntvaluein_dqs_lut,all,,4,sites,0.0,3.0,3.0,0.0,3.0,3.0,False,True,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_none__sites__value_ps,json,json_site_x_spread__cntvaluein_dqs_lut__all__no_bit__ctrl_none__sites__value_ps,json_site_x_spread,cntvaluein_dqs_lut,all,,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane0__dq0__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane0__dq0__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane0,dq0,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane0__dq1__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane0__dq1__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane0,dq1,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane0__dq2__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane0__dq2__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane0,dq2,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane0__dq3__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane0__dq3__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane0,dq3,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane0__dq4__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane0__dq4__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane0,dq4,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane0__dq5__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane0__dq5__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane0,dq5,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane0__dq6__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane0__dq6__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane0,dq6,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane0__dq7__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane0__dq7__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane0,dq7,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
seed1__baseline-no-lock__to__cntvaluein3-skew-locked,1,baseline-no-lock-seed-1,cntvaluein3-skew-locked-seed1,baseline-no-lock,cntvaluein3-skew-locked,True,True,pass_to_pass,pass,pass,0,0,0,0,json::json_site_x_spread__idelay_data__lane1__dq10__ctrl_none__sites__value_ps,json,json_site_x_spread__idelay_data__lane1__dq10__ctrl_none__sites__value_ps,json_site_x_spread,idelay_data,lane1,dq10,,sites,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
