seed,hardware_transition,baseline_experiment_id,locked_experiment_id,baseline_pass,locked_pass,baseline_abort_reason,locked_abort_reason,locked_abort_reason_name,feature,metric,family,lane,bit,control_bit,scope,baseline_value_ps,locked_value_ps,delta_ps,baseline_abs_ps,locked_abs_ps,delta_abs_ps,baseline_sign,locked_sign,sign_flip,abs_improved,abs_worsened
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,2,dqs_vs_dq_bit,592,-69,-661,592,69,-523,positive,negative,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,3,dqs_vs_dq_bit,214,-150,-364,214,150,-64,positive,negative,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,4,dqs_vs_dq_bit,163,202,39,163,202,39,positive,positive,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,0,dqs_vs_dq_bit,-915,-669,246,915,669,-246,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,1,dqs_vs_dq_bit,505,276,-229,505,276,-229,positive,positive,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,2,dqs_vs_dq_bit,370,-383,-753,370,383,13,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,3,dqs_vs_dq_bit,-171,-690,-519,171,690,519,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,4,dqs_vs_dq_bit,0,-429,-429,0,429,429,zero,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,0,dqs_vs_dq_bit,-534,-383,151,534,383,-151,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,1,dqs_vs_dq_bit,592,100,-492,592,100,-492,positive,positive,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,2,dqs_vs_dq_bit,600,12,-588,600,12,-588,positive,positive,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,3,dqs_vs_dq_bit,390,-235,-625,390,235,-155,positive,negative,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,4,dqs_vs_dq_bit,231,282,51,231,282,51,positive,positive,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,0,dqs_vs_dq_lane,-855.5,-599.5,256,855.5,599.5,-256,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_1__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,1,dqs_vs_dq_lane,770.5,192.5,-578,770.5,192.5,-578,positive,positive,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,2,dqs_vs_dq_lane,198,-615.5,-813.5,198,615.5,417.5,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_3__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,3,dqs_vs_dq_lane,275,-345.5,-620.5,275,345.5,70.5,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_4__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,4,dqs_vs_dq_lane,-476.5,-575.5,-99,476.5,575.5,99,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,0,dqs_vs_dq_lane,-780.5,-607.5,173,780.5,607.5,-173,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_1__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,1,dqs_vs_dq_lane,591,294,-297,591,294,-297,positive,positive,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,338,-253,-591,338,253,-85,positive,negative,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_3__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,3,dqs_vs_dq_lane,156.5,-326,-482.5,156.5,326,169.5,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_4__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,4,dqs_vs_dq_lane,-59,-91,-32,59,91,32,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dq,-436,-268,168,436,268,-168,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dq,-261.5,-83.5,178,261.5,83.5,-178,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dq,-375,-360.5,14.5,375,360.5,-14.5,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dq,-159.5,-297.5,-138,159.5,297.5,138,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_4__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,4,lane1_vs_lane0_dq,-621.5,-762.5,-141,621.5,762.5,141,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dqs,-361,-276,85,361,276,-85,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_1__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,1,lane1_vs_lane0_dqs,-441,18,459,441,18,-423,negative,positive,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dqs,-235,2,237,235,2,-233,negative,positive,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dqs,-278,-278,0,278,278,0,negative,negative,False,False,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_4__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,4,lane1_vs_lane0_dqs,-204,-278,-74,204,278,74,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_dqs_minus_dq_median__idelay_ld_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_lane__value_ps,signed_ld_dqs_minus_dq_median,idelay_ld_skew,lane0,dqs0,,dqs_vs_dq_lane,-130.5,-131,-0.5,130.5,131,0.5,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_dqs_minus_dq_median__idelay_ld_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,signed_ld_dqs_minus_dq_median,idelay_ld_skew,lane1,dqs1,,dqs_vs_dq_lane,-175,-141,34,175,141,-34,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_0__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,0,ld_vs_cntvaluein_dq_lane,-343,-386.5,-43.5,343,386.5,43.5,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,1,ld_vs_cntvaluein_dq_lane,355,247.5,-107.5,355,247.5,-107.5,positive,positive,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,2,ld_vs_cntvaluein_dq_lane,149.5,-351.5,-501,149.5,351.5,202,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_3__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,3,ld_vs_cntvaluein_dq_lane,354.5,-979.5,-1334,354.5,979.5,625,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,4,ld_vs_cntvaluein_dq_lane,-180,-614.5,-434.5,180,614.5,434.5,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_0__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,0,ld_vs_cntvaluein_dq_lane,-168.5,-479.5,-311,168.5,479.5,311,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,1,ld_vs_cntvaluein_dq_lane,355,-30,-385,355,30,-325,positive,negative,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,2,ld_vs_cntvaluein_dq_lane,263,-352,-615,263,352,89,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_3__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,3,ld_vs_cntvaluein_dq_lane,252.5,-1043,-1295.5,252.5,1043,790.5,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,4,ld_vs_cntvaluein_dq_lane,180,-213,-393,180,213,33,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,0,ld_vs_cntvaluein_dqs,382,82,-300,382,82,-300,positive,positive,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,1,ld_vs_cntvaluein_dqs,-546,-76,470,546,76,-470,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,2,ld_vs_cntvaluein_dqs,-179,133,312,179,133,-46,negative,positive,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,3,ld_vs_cntvaluein_dqs,-51,-765,-714,51,765,714,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,4,ld_vs_cntvaluein_dqs,166,-170,-336,166,170,4,positive,negative,True,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,0,ld_vs_cntvaluein_dqs,437,-13,-450,437,13,-424,positive,negative,True,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,1,ld_vs_cntvaluein_dqs,-411,-465,-54,411,465,54,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,2,ld_vs_cntvaluein_dqs,-250,-240,10,250,240,-10,negative,negative,False,True,False
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,3,ld_vs_cntvaluein_dqs,-79,-858,-779,79,858,779,negative,negative,False,False,True
31,fail_to_pass,baseline-no-lock-seed-31,cntvaluein3-skew-locked-seed-31,False,True,0,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,4,ld_vs_cntvaluein_dqs,64,-263,-327,64,263,199,positive,negative,True,False,True
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,605,-152.5,-757.5,605,152.5,-452.5,positive,negative,True,True,False
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,,dqs_vs_dq_bus_skew,322.5,563.5,241,322.5,563.5,241,positive,positive,False,False,True
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,-311,121,432,311,121,-190,negative,positive,True,True,False
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,-233,107,340,233,107,-126,negative,positive,True,True,False
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,201,-115,-316,201,115,-86,positive,negative,True,True,False
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,3,dqs_vs_dq_bit,-102,-191,-89,102,191,89,negative,negative,False,False,True
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,484,74,-410,484,74,-410,positive,positive,False,True,False
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,0,dqs_vs_dq_bit,-230,132,362,230,132,-98,negative,positive,True,True,False
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,1,dqs_vs_dq_bit,-153,22,175,153,22,-131,negative,positive,True,True,False
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,2,dqs_vs_dq_bit,211,-199,-410,211,199,-12,positive,negative,True,True,False
32,fail_to_pass,baseline-no-lock-seed-32,cntvaluein3-skew-locked-seed-32,False,True,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,3,dqs_vs_dq_bit,-194,-198,-4,194,198,4,negative,negative,False,False,True
